year	month	day	hour	minute	second	rain	flow	baseflow	quick_flow
1991	2	28	0	0	0	0.4379	0.1675	0.0705	0.0970
1991	3	1	0	0	0	0.0017	0.1963	0.0699	0.1265
1991	3	2	0	0	0	0.0918	0.1305	0.0693	0.0612
1991	3	3	0	0	0	0.1563	0.0968	0.0687	0.0281
1991	3	4	0	0	0	0.7620	0.0970	0.0681	0.0290
1991	3	5	0	0	0	0.0066	0.2304	0.0675	0.1629
1991	3	6	0	0	0	0.0727	0.2160	0.0669	0.1492
1991	3	7	0	0	0	0.1716	0.1303	0.0663	0.0641
1991	3	8	0	0	0	0.1592	0.1310	0.0657	0.0653
1991	3	9	0	0	0	0.0955	0.1417	0.0651	0.0767
1991	3	10	0	0	0	0.0067	0.1134	0.0645	0.0489
1991	3	11	0	0	0	0.0077	0.0988	0.0638	0.0349
1991	3	12	0	0	0	0.0098	0.0798	0.0632	0.0165
1991	3	13	0	0	0	0.0021	0.0683	0.0626	0.0057
1991	3	14	0	0	0	0.0597	0.0620	0.0620	0.0000
1991	3	15	0	0	0	0.0115	0.0572	0.0572	0.0000
1991	3	16	0	0	0	0.2958	0.0525	0.0525	0.0000
1991	3	17	0	0	0	0.1526	0.0727	0.0514	0.0213
1991	3	18	0	0	0	0.3796	0.0962	0.0502	0.0460
1991	3	19	0	0	0	0.2328	0.1472	0.0491	0.0981
1991	3	20	0	0	0	0.2561	0.2348	0.0480	0.1868
1991	3	21	0	0	0	0.0600	0.1518	0.0468	0.1050
1991	3	22	0	0	0	0.0492	0.1248	0.0457	0.0791
1991	3	23	0	0	0	0.0016	0.0800	0.0445	0.0355
1991	3	24	0	0	0	0.0025	0.0634	0.0434	0.0200
1991	3	25	0	0	0	0.0016	0.0543	0.0423	0.0121
1991	3	26	0	0	0	0.0000	0.0498	0.0411	0.0087
1991	3	27	0	0	0	0.0000	0.0457	0.0400	0.0057
1991	3	28	0	0	0	0.0000	0.0423	0.0389	0.0034
1991	3	29	0	0	0	0.0000	0.0391	0.0377	0.0014
1991	3	30	0	0	0	0.0009	0.0371	0.0366	0.0005
1991	3	31	0	0	0	0.0544	0.0355	0.0355	0.0000
1991	4	1	0	0	0	0.1375	0.0345	0.0345	0.0000
1991	4	2	0	0	0	0.2757	0.0586	0.0339	0.0246
1991	4	3	0	0	0	0.0141	0.1500	0.0333	0.1166
1991	4	4	0	0	0	0.3673	0.0633	0.0327	0.0306
1991	4	5	0	0	0	0.0682	0.0788	0.0321	0.0467
1991	4	6	0	0	0	0.2181	0.0706	0.0315	0.0391
1991	4	7	0	0	0	0.1083	0.0747	0.0309	0.0438
1991	4	8	0	0	0	0.0193	0.0848	0.0303	0.0545
1991	4	9	0	0	0	0.0017	0.0545	0.0297	0.0248
1991	4	10	0	0	0	0.0000	0.0428	0.0291	0.0137
1991	4	11	0	0	0	0.0000	0.0372	0.0285	0.0088
1991	4	12	0	0	0	0.0002	0.0339	0.0279	0.0060
1991	4	13	0	0	0	0.0060	0.0314	0.0273	0.0041
1991	4	14	0	0	0	0.0000	0.0289	0.0267	0.0023
1991	4	15	0	0	0	0.0000	0.0273	0.0260	0.0013
1991	4	16	0	0	0	0.0039	0.0262	0.0254	0.0008
1991	4	17	0	0	0	0.0077	0.0248	0.0248	0.0000
1991	4	18	0	0	0	0.0834	0.0240	0.0240	0.0000
1991	4	19	0	0	0	0.1973	0.0247	0.0235	0.0011
1991	4	20	0	0	0	0.0965	0.0253	0.0231	0.0022
1991	4	21	0	0	0	0.1625	0.0263	0.0226	0.0037
1991	4	22	0	0	0	0.0106	0.0260	0.0222	0.0038
1991	4	23	0	0	0	0.0010	0.0243	0.0217	0.0026
1991	4	24	0	0	0	0.0060	0.0238	0.0213	0.0025
1991	4	25	0	0	0	0.0015	0.0227	0.0208	0.0018
1991	4	26	0	0	0	0.0000	0.0215	0.0204	0.0011
1991	4	27	0	0	0	0.0000	0.0205	0.0199	0.0006
1991	4	28	0	0	0	0.0000	0.0195	0.0195	0.0000
1991	4	29	0	0	0	0.2419	0.0190	0.0190	0.0000
1991	4	30	0	0	0	0.0733	0.0199	0.0187	0.0011
1991	5	1	0	0	0	0.0486	0.0224	0.0185	0.0039
1991	5	2	0	0	0	0.0080	0.0210	0.0182	0.0028
1991	5	3	0	0	0	0.1526	0.0187	0.0179	0.0008
1991	5	4	0	0	0	0.1151	0.0195	0.0176	0.0019
1991	5	5	0	0	0	0.0311	0.0200	0.0174	0.0026
1991	5	6	0	0	0	0.0290	0.0200	0.0171	0.0029
1991	5	7	0	0	0	0.0562	0.0192	0.0168	0.0024
1991	5	8	0	0	0	0.0000	0.0189	0.0165	0.0023
1991	5	9	0	0	0	0.0000	0.0178	0.0163	0.0016
1991	5	10	0	0	0	0.0000	0.0170	0.0160	0.0010
1991	5	11	0	0	0	0.0001	0.0160	0.0157	0.0003
1991	5	12	0	0	0	0.0119	0.0155	0.0154	0.0001
1991	5	13	0	0	0	0.0365	0.0152	0.0152	0.0000
1991	5	14	0	0	0	0.0001	0.0150	0.0150	0.0000
1991	5	15	0	0	0	0.0808	0.0150	0.0148	0.0002
1991	5	16	0	0	0	0.0554	0.0150	0.0146	0.0004
1991	5	17	0	0	0	0.0587	0.0150	0.0145	0.0005
1991	5	18	0	0	0	0.0007	0.0150	0.0143	0.0007
1991	5	19	0	0	0	0.0004	0.0150	0.0141	0.0009
1991	5	20	0	0	0	0.0000	0.0145	0.0139	0.0006
1991	5	21	0	0	0	0.0001	0.0140	0.0138	0.0002
1991	5	22	0	0	0	0.0003	0.0132	0.0132	0.0000
1991	5	23	0	0	0	0.0070	0.0130	0.0130	0.0000
1991	5	24	0	0	0	0.0130	0.0130	0.0130	0.0000
1991	5	25	0	0	0	0.0000	0.0124	0.0124	0.0000
1991	5	26	0	0	0	0.0016	0.0125	0.0125	0.0000
1991	5	27	0	0	0	0.0005	0.0122	0.0122	0.0000
1991	5	28	0	0	0	0.0005	0.0120	0.0120	0.0000
1991	5	29	0	0	0	0.0047	0.0120	0.0120	0.0000
1991	5	30	0	0	0	0.0039	0.0120	0.0120	0.0000
1991	5	31	0	0	0	0.0015	0.0120	0.0120	0.0000
1991	6	1	0	0	0	0.0008	0.0120	0.0118	0.0001
1991	6	2	0	0	0	0.2276	0.0117	0.0117	0.0000
1991	6	3	0	0	0	0.1120	0.0132	0.0121	0.0011
1991	6	4	0	0	0	0.0100	0.0125	0.0125	0.0000
1991	6	5	0	0	0	0.0045	0.0120	0.0120	0.0000
1991	6	6	0	0	0	0.0449	0.0116	0.0116	0.0000
1991	6	7	0	0	0	0.0016	0.0112	0.0112	0.0000
1991	6	8	0	0	0	0.1086	0.0110	0.0110	0.0000
1991	6	9	0	0	0	0.2874	0.0112	0.0112	0.0000
1991	6	10	0	0	0	0.0869	0.0439	0.0150	0.0289
1991	6	11	0	0	0	0.1188	0.0455	0.0154	0.0301
1991	6	12	0	0	0	0.0271	0.0288	0.0158	0.0130
1991	6	13	0	0	0	0.1331	0.0329	0.0162	0.0166
1991	6	14	0	0	0	0.0438	0.0276	0.0166	0.0109
1991	6	15	0	0	0	0.1175	0.0275	0.0171	0.0104
1991	6	16	0	0	0	0.1432	0.0213	0.0175	0.0038
1991	6	17	0	0	0	0.0784	0.0201	0.0179	0.0022
1991	6	18	0	0	0	0.2803	0.0203	0.0183	0.0020
1991	6	19	0	0	0	0.2486	0.0193	0.0187	0.0006
1991	6	20	0	0	0	0.0024	0.0265	0.0191	0.0074
1991	6	21	0	0	0	0.2447	0.0266	0.0195	0.0070
1991	6	22	0	0	0	0.2444	0.0229	0.0200	0.0029
1991	6	23	0	0	0	0.0330	0.0395	0.0204	0.0192
1991	6	24	0	0	0	0.0049	0.0292	0.0208	0.0084
1991	6	25	0	0	0	0.0744	0.0212	0.0212	0.0000
1991	6	26	0	0	0	0.0103	0.0182	0.0182	0.0000
1991	6	27	0	0	0	0.0225	0.0185	0.0182	0.0003
1991	6	28	0	0	0	0.0042	0.0160	0.0160	0.0000
1991	6	29	0	0	0	0.0175	0.0147	0.0147	0.0000
1991	6	30	0	0	0	0.0167	0.0134	0.0134	0.0000
1991	7	1	0	0	0	0.0750	0.0123	0.0123	0.0000
1991	7	2	0	0	0	0.0096	0.0125	0.0125	0.0000
1991	7	3	0	0	0	0.1882	0.0120	0.0120	0.0000
1991	7	4	0	0	0	0.0054	0.0129	0.0129	0.0000
1991	7	5	0	0	0	0.0000	0.0142	0.0142	0.0000
1991	7	6	0	0	0	0.0000	0.0123	0.0123	0.0000
1991	7	7	0	0	0	0.0860	0.0110	0.0110	0.0000
1991	7	8	0	0	0	0.0751	0.0113	0.0109	0.0004
1991	7	9	0	0	0	0.0660	0.0110	0.0108	0.0003
1991	7	10	0	0	0	0.0000	0.0165	0.0106	0.0059
1991	7	11	0	0	0	0.0797	0.0157	0.0105	0.0052
1991	7	12	0	0	0	0.0722	0.0122	0.0104	0.0019
1991	7	13	0	0	0	0.0196	0.0110	0.0103	0.0008
1991	7	14	0	0	0	0.0090	0.0102	0.0101	0.0000
1991	7	15	0	0	0	0.0217	0.0100	0.0100	0.0000
1991	7	16	0	0	0	0.0104	0.0099	0.0099	0.0000
1991	7	17	0	0	0	0.0013	0.0090	0.0090	0.0000
1991	7	18	0	0	0	0.0330	0.0090	0.0090	0.0000
1991	7	19	0	0	0	0.0265	0.0090	0.0090	0.0000
1991	7	20	0	0	0	0.1034	0.0090	0.0090	0.0000
1991	7	21	0	0	0	0.0016	0.0103	0.0093	0.0009
1991	7	22	0	0	0	0.0070	0.0097	0.0097	0.0000
1991	7	23	0	0	0	0.1160	0.0090	0.0090	0.0000
1991	7	24	0	0	0	0.1099	0.0090	0.0090	0.0000
1991	7	25	0	0	0	0.0597	0.0090	0.0090	0.0000
1991	7	26	0	0	0	0.0000	0.0105	0.0089	0.0016
1991	7	27	0	0	0	0.0000	0.0115	0.0088	0.0028
1991	7	28	0	0	0	0.0000	0.0096	0.0087	0.0009
1991	7	29	0	0	0	0.0000	0.0086	0.0086	0.0000
1991	7	30	0	0	0	0.0000	0.0080	0.0080	0.0000
1991	7	31	0	0	0	0.0586	0.0080	0.0080	0.0000
1991	8	1	0	0	0	0.0000	0.0080	0.0079	0.0001
1991	8	2	0	0	0	0.0000	0.0080	0.0077	0.0003
1991	8	3	0	0	0	0.0017	0.0075	0.0075	0.0001
1991	8	4	0	0	0	0.0057	0.0070	0.0070	0.0000
1991	8	5	0	0	0	0.0505	0.0070	0.0070	0.0000
1991	8	6	0	0	0	0.5575	0.0076	0.0075	0.0001
1991	8	7	0	0	0	0.0319	0.0094	0.0080	0.0014
1991	8	8	0	0	0	0.0401	0.0135	0.0084	0.0051
1991	8	9	0	0	0	0.0160	0.0103	0.0089	0.0014
1991	8	10	0	0	0	0.0055	0.0094	0.0094	0.0000
1991	8	11	0	0	0	0.0003	0.0089	0.0089	0.0000
1991	8	12	0	0	0	0.0000	0.0096	0.0092	0.0004
1991	8	13	0	0	0	0.0000	0.0092	0.0091	0.0001
1991	8	14	0	0	0	0.0000	0.0081	0.0081	0.0000
1991	8	15	0	0	0	0.0022	0.0080	0.0080	0.0000
1991	8	16	0	0	0	0.0453	0.0073	0.0073	0.0000
1991	8	17	0	0	0	0.0153	0.0070	0.0070	0.0000
1991	8	18	0	0	0	0.0073	0.0070	0.0070	0.0000
1991	8	19	0	0	0	0.0358	0.0070	0.0070	0.0000
1991	8	20	0	0	0	0.0000	0.0070	0.0070	0.0000
1991	8	21	0	0	0	0.0036	0.0070	0.0070	0.0000
1991	8	22	0	0	0	0.0210	0.0070	0.0070	0.0000
1991	8	23	0	0	0	0.2682	0.0070	0.0070	0.0000
1991	8	24	0	0	0	0.0004	0.0070	0.0070	0.0000
1991	8	25	0	0	0	0.0002	0.0083	0.0080	0.0003
1991	8	26	0	0	0	0.0000	0.0090	0.0079	0.0011
1991	8	27	0	0	0	0.0278	0.0074	0.0074	0.0000
1991	8	28	0	0	0	0.0186	0.0070	0.0070	0.0000
1991	8	29	0	0	0	0.0000	0.0070	0.0070	0.0000
1991	8	30	0	0	0	0.0001	0.0070	0.0070	0.0000
1991	8	31	0	0	0	0.0000	0.0064	0.0064	0.0000
1991	9	1	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	2	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	3	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	4	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	5	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	6	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	7	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	8	0	0	0	0.0000	0.0060	0.0060	0.0000
1991	9	9	0	0	0	0.0009	0.0060	0.0060	0.0000
1991	9	10	0	0	0	0.0005	0.0060	0.0060	0.0000
1991	9	11	0	0	0	0.0173	0.0060	0.0060	0.0000
1991	9	12	0	0	0	0.0011	0.0060	0.0060	0.0000
1991	9	13	0	0	0	0.0038	0.0060	0.0060	0.0000
1991	9	14	0	0	0	0.1058	0.0060	0.0060	0.0000
1991	9	15	0	0	0	0.0017	0.0061	0.0061	0.0000
1991	9	16	0	0	0	0.3021	0.0067	0.0067	0.0000
1991	9	17	0	0	0	0.0005	0.0070	0.0070	0.0000
1991	9	18	0	0	0	0.0230	0.0080	0.0076	0.0004
1991	9	19	0	0	0	0.0050	0.0080	0.0080	0.0000
1991	9	20	0	0	0	0.0000	0.0070	0.0070	0.0000
1991	9	21	0	0	0	0.2061	0.0070	0.0070	0.0000
1991	9	22	0	0	0	0.0818	0.0070	0.0070	0.0000
1991	9	23	0	0	0	0.0200	0.0078	0.0074	0.0004
1991	9	24	0	0	0	0.1330	0.0132	0.0078	0.0055
1991	9	25	0	0	0	0.0217	0.0305	0.0082	0.0223
1991	9	26	0	0	0	0.4529	0.0192	0.0085	0.0106
1991	9	27	0	0	0	0.0399	0.0168	0.0089	0.0078
1991	9	28	0	0	0	0.1866	0.0141	0.0093	0.0048
1991	9	29	0	0	0	0.1439	0.0134	0.0097	0.0037
1991	9	30	0	0	0	0.0013	0.0287	0.0101	0.0186
1991	10	1	0	0	0	0.1046	0.0167	0.0104	0.0063
1991	10	2	0	0	0	0.0123	0.0127	0.0108	0.0018
1991	10	3	0	0	0	0.0719	0.0150	0.0112	0.0038
1991	10	4	0	0	0	0.0009	0.0256	0.0116	0.0140
1991	10	5	0	0	0	0.2850	0.0170	0.0120	0.0051
1991	10	6	0	0	0	0.0019	0.0302	0.0124	0.0178
1991	10	7	0	0	0	0.2439	0.0193	0.0127	0.0066
1991	10	8	0	0	0	0.2278	0.0192	0.0131	0.0061
1991	10	9	0	0	0	0.0139	0.0445	0.0135	0.0309
1991	10	10	0	0	0	0.0092	0.0210	0.0139	0.0071
1991	10	11	0	0	0	0.0007	0.0165	0.0143	0.0022
1991	10	12	0	0	0	0.0297	0.0147	0.0147	0.0000
1991	10	13	0	0	0	0.2638	0.0131	0.0131	0.0000
1991	10	14	0	0	0	0.0246	0.0177	0.0129	0.0048
1991	10	15	0	0	0	0.0187	0.0210	0.0127	0.0083
1991	10	16	0	0	0	0.1314	0.0157	0.0125	0.0031
1991	10	17	0	0	0	0.1178	0.0188	0.0123	0.0065
1991	10	18	0	0	0	0.0132	0.0395	0.0121	0.0273
1991	10	19	0	0	0	0.0018	0.0280	0.0119	0.0161
1991	10	20	0	0	0	0.0001	0.0170	0.0117	0.0053
1991	10	21	0	0	0	0.0000	0.0138	0.0115	0.0022
1991	10	22	0	0	0	0.0001	0.0122	0.0113	0.0009
1991	10	23	0	0	0	0.0023	0.0110	0.0110	0.0000
1991	10	24	0	0	0	0.0198	0.0109	0.0109	0.0000
1991	10	25	0	0	0	0.0345	0.0100	0.0100	0.0000
1991	10	26	0	0	0	0.0316	0.0100	0.0100	0.0000
1991	10	27	0	0	0	0.0014	0.0100	0.0100	0.0000
1991	10	28	0	0	0	0.0135	0.0100	0.0100	0.0000
1991	10	29	0	0	0	0.1305	0.0096	0.0096	0.0000
1991	10	30	0	0	0	0.4876	0.0153	0.0142	0.0011
1991	10	31	0	0	0	0.9427	0.0544	0.0147	0.0397
1991	11	1	0	0	0	0.2431	0.1434	0.0153	0.1282
1991	11	2	0	0	0	0.2749	0.1093	0.0158	0.0935
1991	11	3	0	0	0	0.2850	0.1252	0.0163	0.1089
1991	11	4	0	0	0	0.2735	0.1032	0.0169	0.0863
1991	11	5	0	0	0	0.0081	0.0978	0.0174	0.0804
1991	11	6	0	0	0	0.0520	0.0467	0.0180	0.0287
1991	11	7	0	0	0	0.2495	0.0354	0.0185	0.0169
1991	11	8	0	0	0	0.0824	0.1144	0.0191	0.0954
1991	11	9	0	0	0	0.0004	0.0694	0.0196	0.0498
1991	11	10	0	0	0	0.4970	0.0353	0.0201	0.0152
1991	11	11	0	0	0	0.0940	0.1377	0.0207	0.1170
1991	11	12	0	0	0	0.3133	0.1109	0.0212	0.0897
1991	11	13	0	0	0	0.4351	0.0714	0.0218	0.0496
1991	11	14	0	0	0	0.2025	0.0732	0.0223	0.0509
1991	11	15	0	0	0	0.0177	0.0690	0.0229	0.0461
1991	11	16	0	0	0	0.0000	0.0775	0.0234	0.0541
1991	11	17	0	0	0	0.2072	0.0464	0.0239	0.0225
1991	11	18	0	0	0	0.6287	0.0401	0.0245	0.0156
1991	11	19	0	0	0	0.1766	0.1363	0.0250	0.1113
1991	11	20	0	0	0	0.0340	0.1780	0.0256	0.1524
1991	11	21	0	0	0	0.3840	0.0714	0.0261	0.0453
1991	11	22	0	0	0	0.0013	0.0986	0.0267	0.0719
1991	11	23	0	0	0	0.0002	0.0731	0.0272	0.0459
1991	11	24	0	0	0	0.0000	0.0490	0.0277	0.0213
1991	11	25	0	0	0	0.0768	0.0400	0.0283	0.0117
1991	11	26	0	0	0	0.0088	0.0365	0.0288	0.0077
1991	11	27	0	0	0	0.0020	0.0330	0.0294	0.0037
1991	11	28	0	0	0	0.0297	0.0299	0.0299	0.0000
1991	11	29	0	0	0	0.0028	0.0302	0.0288	0.0014
1991	11	30	0	0	0	0.0021	0.0287	0.0277	0.0010
1991	12	1	0	0	0	0.0252	0.0256	0.0256	0.0000
1991	12	2	0	0	0	0.0125	0.0235	0.0235	0.0000
1991	12	3	0	0	0	0.0003	0.0222	0.0222	0.0000
1991	12	4	0	0	0	0.0030	0.0214	0.0214	0.0000
1991	12	5	0	0	0	0.0021	0.0200	0.0200	0.0000
1991	12	6	0	0	0	0.0000	0.0190	0.0190	0.0000
1991	12	7	0	0	0	0.0000	0.0187	0.0187	0.0000
1991	12	8	0	0	0	0.0000	0.0178	0.0178	0.0000
1991	12	9	0	0	0	0.0000	0.0165	0.0165	0.0000
1991	12	10	0	0	0	0.0000	0.0160	0.0160	0.0000
1991	12	11	0	0	0	0.0000	0.0156	0.0156	0.0000
1991	12	12	0	0	0	0.0011	0.0136	0.0136	0.0000
1991	12	13	0	0	0	0.0009	0.0147	0.0147	0.0000
1991	12	14	0	0	0	0.0000	0.0152	0.0150	0.0002
1991	12	15	0	0	0	0.0007	0.0150	0.0148	0.0003
1991	12	16	0	0	0	0.0010	0.0150	0.0145	0.0005
1991	12	17	0	0	0	0.2772	0.0143	0.0143	0.0000
1991	12	18	0	0	0	0.0871	0.0266	0.0151	0.0114
1991	12	19	0	0	0	0.4090	0.0582	0.0159	0.0422
1991	12	20	0	0	0	0.1664	0.1238	0.0167	0.1070
1991	12	21	0	0	0	0.5474	0.0522	0.0176	0.0346
1991	12	22	0	0	0	0.1502	0.2305	0.0184	0.2121
1991	12	23	0	0	0	0.4617	0.1736	0.0192	0.1544
1991	12	24	0	0	0	0.0014	0.2007	0.0200	0.1807
1991	12	25	0	0	0	0.0212	0.0779	0.0208	0.0571
1991	12	26	0	0	0	0.0027	0.0529	0.0216	0.0313
1991	12	27	0	0	0	0.0000	0.0445	0.0224	0.0222
1991	12	28	0	0	0	0.0008	0.0374	0.0232	0.0142
1991	12	29	0	0	0	0.0195	0.0330	0.0240	0.0090
1991	12	30	0	0	0	0.0062	0.0299	0.0248	0.0051
1991	12	31	0	0	0	0.0047	0.0276	0.0256	0.0020
1992	1	1	0	0	0	0.0151	0.0264	0.0264	0.0000
1992	1	2	0	0	0	0.0081	0.0261	0.0261	0.0000
1992	1	3	0	0	0	0.3529	0.0292	0.0292	0.0000
1992	1	4	0	0	0	0.0061	0.0705	0.0290	0.0414
1992	1	5	0	0	0	0.8478	0.0623	0.0289	0.0334
1992	1	6	0	0	0	0.0458	0.1806	0.0287	0.1519
1992	1	7	0	0	0	0.0026	0.1268	0.0285	0.0983
1992	1	8	0	0	0	0.3485	0.0670	0.0283	0.0387
1992	1	9	0	0	0	0.0953	0.0997	0.0281	0.0715
1992	1	10	0	0	0	0.0010	0.0974	0.0280	0.0694
1992	1	11	0	0	0	0.0006	0.0583	0.0278	0.0305
1992	1	12	0	0	0	0.0046	0.0477	0.0276	0.0201
1992	1	13	0	0	0	0.0000	0.0429	0.0274	0.0154
1992	1	14	0	0	0	0.0000	0.0381	0.0273	0.0109
1992	1	15	0	0	0	0.0005	0.0340	0.0271	0.0070
1992	1	16	0	0	0	0.0003	0.0312	0.0269	0.0043
1992	1	17	0	0	0	0.0000	0.0292	0.0267	0.0025
1992	1	18	0	0	0	0.0091	0.0278	0.0266	0.0012
1992	1	19	0	0	0	0.0235	0.0264	0.0264	0.0000
1992	1	20	0	0	0	0.0024	0.0254	0.0254	0.0000
1992	1	21	0	0	0	0.0000	0.0240	0.0240	0.0000
1992	1	22	0	0	0	0.0000	0.0227	0.0227	0.0000
1992	1	23	0	0	0	0.0000	0.0208	0.0208	0.0000
1992	1	24	0	0	0	0.0000	0.0200	0.0200	0.0000
1992	1	25	0	0	0	0.0469	0.0196	0.0196	0.0000
1992	1	26	0	0	0	0.0000	0.0190	0.0190	0.0000
1992	1	27	0	0	0	0.0000	0.0183	0.0183	0.0000
1992	1	28	0	0	0	0.0003	0.0175	0.0175	0.0000
1992	1	29	0	0	0	0.0020	0.0173	0.0173	0.0000
1992	1	30	0	0	0	0.0008	0.0168	0.0168	0.0000
1992	1	31	0	0	0	0.0000	0.0170	0.0170	0.0000
1992	2	1	0	0	0	0.0009	0.0164	0.0164	0.0000
1992	2	2	0	0	0	0.1170	0.0160	0.0160	0.0000
1992	2	3	0	0	0	0.1907	0.0254	0.0174	0.0080
1992	2	4	0	0	0	0.3082	0.0619	0.0188	0.0431
1992	2	5	0	0	0	0.0013	0.0925	0.0201	0.0723
1992	2	6	0	0	0	0.0000	0.0496	0.0215	0.0281
1992	2	7	0	0	0	0.0000	0.0346	0.0229	0.0118
1992	2	8	0	0	0	0.0109	0.0285	0.0242	0.0043
1992	2	9	0	0	0	0.0556	0.0256	0.0256	0.0000
1992	2	10	0	0	0	0.0740	0.0243	0.0243	0.0000
1992	2	11	0	0	0	0.0103	0.0247	0.0247	0.0000
1992	2	12	0	0	0	0.1431	0.0256	0.0256	0.0000
1992	2	13	0	0	0	0.0370	0.0279	0.0279	0.0000
1992	2	14	0	0	0	0.1129	0.0328	0.0328	0.0000
1992	2	15	0	0	0	0.0471	0.0369	0.0359	0.0010
1992	2	16	0	0	0	0.0158	0.0417	0.0376	0.0041
1992	2	17	0	0	0	0.0235	0.0289	0.0289	0.0000
1992	2	18	0	0	0	0.2463	0.0249	0.0249	0.0000
1992	2	19	0	0	0	0.0054	0.0250	0.0250	0.0000
1992	2	20	0	0	0	0.0179	0.0260	0.0260	0.0000
1992	2	21	0	0	0	0.0128	0.0414	0.0414	0.0000
1992	2	22	0	0	0	0.2198	0.0479	0.0479	0.0000
1992	2	23	0	0	0	0.0191	0.1313	0.0441	0.0872
1992	2	24	0	0	0	0.0047	0.0697	0.0403	0.0294
1992	2	25	0	0	0	0.0001	0.0411	0.0365	0.0046
1992	2	26	0	0	0	0.0042	0.0333	0.0327	0.0006
1992	2	27	0	0	0	0.0938	0.0289	0.0289	0.0000
1992	2	28	0	0	0	0.0174	0.0289	0.0289	0.0000
1992	2	29	0	0	0	0.0017	0.0316	0.0279	0.0037
1992	3	1	0	0	0	0.1127	0.0258	0.0258	0.0000
1992	3	2	0	0	0	0.0158	0.0299	0.0260	0.0039
1992	3	3	0	0	0	0.0190	0.0295	0.0250	0.0045
1992	3	4	0	0	0	0.0010	0.0283	0.0241	0.0042
1992	3	5	0	0	0	0.0059	0.0249	0.0231	0.0018
1992	3	6	0	0	0	0.0016	0.0222	0.0222	0.0000
1992	3	7	0	0	0	0.0932	0.0202	0.0202	0.0000
1992	3	8	0	0	0	0.0037	0.0206	0.0206	0.0000
1992	3	9	0	0	0	0.0562	0.0218	0.0218	0.0000
1992	3	10	0	0	0	0.1553	0.0234	0.0230	0.0004
1992	3	11	0	0	0	0.1113	0.0589	0.0232	0.0357
1992	3	12	0	0	0	0.2666	0.0517	0.0234	0.0283
1992	3	13	0	0	0	0.2293	0.1182	0.0236	0.0946
1992	3	14	0	0	0	0.0166	0.0761	0.0238	0.0523
1992	3	15	0	0	0	0.1392	0.0413	0.0240	0.0173
1992	3	16	0	0	0	0.0001	0.0363	0.0243	0.0121
1992	3	17	0	0	0	0.0003	0.0383	0.0245	0.0139
1992	3	18	0	0	0	0.0692	0.0300	0.0247	0.0053
1992	3	19	0	0	0	0.0256	0.0374	0.0249	0.0125
1992	3	20	0	0	0	0.0645	0.0339	0.0251	0.0088
1992	3	21	0	0	0	0.3557	0.0495	0.0253	0.0242
1992	3	22	0	0	0	0.1614	0.0744	0.0255	0.0489
1992	3	23	0	0	0	0.0550	0.0511	0.0257	0.0254
1992	3	24	0	0	0	0.0435	0.0372	0.0259	0.0113
1992	3	25	0	0	0	0.0486	0.0306	0.0261	0.0045
1992	3	26	0	0	0	0.0352	0.0290	0.0264	0.0026
1992	3	27	0	0	0	0.0625	0.0288	0.0266	0.0022
1992	3	28	0	0	0	0.0270	0.0264	0.0264	0.0000
1992	3	29	0	0	0	0.2340	0.0242	0.0242	0.0000
1992	3	30	0	0	0	0.4012	0.0360	0.0272	0.0088
1992	3	31	0	0	0	0.9115	0.1405	0.0274	0.1131
1992	4	1	0	0	0	0.1470	0.2780	0.0276	0.2504
1992	4	2	0	0	0	0.3567	0.1425	0.0278	0.1147
1992	4	3	0	0	0	0.0342	0.1417	0.0280	0.1137
1992	4	4	0	0	0	0.0025	0.1071	0.0282	0.0789
1992	4	5	0	0	0	0.0028	0.0806	0.0284	0.0522
1992	4	6	0	0	0	0.0380	0.0657	0.0287	0.0370
1992	4	7	0	0	0	0.0902	0.0545	0.0289	0.0256
1992	4	8	0	0	0	0.0298	0.0532	0.0291	0.0241
1992	4	9	0	0	0	0.0001	0.0509	0.0293	0.0216
1992	4	10	0	0	0	0.0000	0.0388	0.0295	0.0093
1992	4	11	0	0	0	0.1394	0.0336	0.0297	0.0039
1992	4	12	0	0	0	0.0315	0.0322	0.0299	0.0023
1992	4	13	0	0	0	0.1366	0.0306	0.0301	0.0005
1992	4	14	0	0	0	0.8430	0.0412	0.0303	0.0108
1992	4	15	0	0	0	0.3093	0.1540	0.0305	0.1234
1992	4	16	0	0	0	0.0527	0.1604	0.0307	0.1297
1992	4	17	0	0	0	0.0658	0.1050	0.0310	0.0740
1992	4	18	0	0	0	0.0303	0.1001	0.0312	0.0690
1992	4	19	0	0	0	0.0002	0.0681	0.0314	0.0367
1992	4	20	0	0	0	0.0024	0.0484	0.0316	0.0168
1992	4	21	0	0	0	0.0078	0.0407	0.0318	0.0089
1992	4	22	0	0	0	0.0890	0.0363	0.0320	0.0043
1992	4	23	0	0	0	0.0145	0.0342	0.0322	0.0020
1992	4	24	0	0	0	0.1505	0.0324	0.0324	0.0000
1992	4	25	0	0	0	0.0319	0.0332	0.0317	0.0014
